hn_id,parent_story_id,kind,time,source_url,parent_title,text,suggested_label,label,notes
48596306,48595511,comment,1781858302,https://news.ycombinator.com/item?id=48596306,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","> They have added proper algebraic data types to the language No they haven't. E.g. they added a class that superficially looks like Option but subtly breaks the rules that Option is meant to follow, ensuring that no-one can ever manage to migrate existing codebases away from using `null`.",technical_analysis,technical_analysis,"borderline: analysis=1, practical=0, reaction=0"
48597949,48595511,comment,1781873158,https://news.ycombinator.com/item?id=48597949,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","Given the mess of some .NET frameworks currently, and how bad it has taken for non nullable references to be widely adopted, I don't see those correct decisions on the last releases. It is all about having AI on the framework, Aspire, multiple Web and Desktop frameworks all over the landscape. Those interceptors and inline arrays via attributes instead of proper language grammar aren't that great either.",,technical_analysis,
48598153,48595511,comment,1781874536,https://news.ycombinator.com/item?id=48598153,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","I'm honestly happy with java lang's stewardship over the past decade, this particular JEP notwithstanding (it's fine, but the good parts come later.) They're conservative in adopting new features whereas I see every other language bolting on everything under the sun with reckless abandon. I prefer the ""let's see what shakes out"" and adopt ""the good parts"" which seems to be Java's approach. Sugar like ""var"" from kotlin, project loom event loop like nodes, etc.",,technical_analysis,
48598502,48595511,comment,1781876605,https://news.ycombinator.com/item?id=48598502,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","Type inference was on DLang far before that Kotlin even existed. The only difference it's that reuses ""auto"" keyword.",practical_advice,emotional_reaction,"borderline: analysis=0, practical=0, reaction=0"
48596159,48595511,comment,1781857122,https://news.ycombinator.com/item?id=48596159,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","How .net got so many things right where java did not is a mystery to me, but appreciated (it has its own flaws, of course). Java, in my understanding, is still of core relevance to Oracle, and tied into a lot of contracts that require very little effort from them to maintain. But you are correct in observing that they want to be a datacentre/compute business more and more these days; they may have in fact overcomitted to this due to the AI craze, since shareholders are already complaining.",technical_analysis,technical_analysis,
48597097,48595511,comment,1781866094,https://news.ycombinator.com/item?id=48597097,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","> How .net got so many things right where java did not is a mystery to me Part of the reason for that is that Java is older. https://en.wikipedia.org/wiki/C_Sharp_(programming_language)... : “In interviews and technical papers, he has stated that flaws in most major programming languages (e.g. C++, Java, Delphi, and Smalltalk) drove the fundamentals of the Common Language Runtime (CLR), which, in turn, drove the design of the C# language.” Also, some of Java’s design warts may be there because Java was initially envisioned for much smaller devices.",technical_analysis,technical_analysis,
48596603,48595511,comment,1781861128,https://news.ycombinator.com/item?id=48596603,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28",It's no mystery. https://en.wikipedia.org/wiki/Anders_Hejlsberg,,emotional_reaction,"borderline: analysis=0, practical=0, reaction=0"
48596614,48595511,comment,1781861237,https://news.ycombinator.com/item?id=48596614,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","The mystery of why .NET got so many things right is simply that C# was built several years later by the exact same Microsoft engineers who had previously worked on extending Java, giving them a perfect blank slate to fix the architectural flaws they had already encountered Second mover advantage.",practical_advice,practical_advice,"borderline: analysis=0, practical=1, reaction=0"
48597917,48595511,comment,1781872899,https://news.ycombinator.com/item?id=48597917,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28",C# often feels like Java with hindsight; Java feels like Java with 30 years of backward compatibility debt.,,emotional_reaction,"borderline: analysis=0, practical=0, reaction=0"
48597967,48595511,comment,1781873295,https://news.ycombinator.com/item?id=48597967,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28",Hence why so many .NET projects keep being .NET Framework instead having migrated to modern .NET.,,emotional_reaction,"borderline: analysis=0, practical=0, reaction=0"
48599963,48595511,comment,1781884216,https://news.ycombinator.com/item?id=48599963,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","As someone who works with Java on a daily basis alongside a dozen other technology stacks, let me go out on a limb and say that I believe Oracle has been a stellar steward of the language. Java has been evolving quite nicely and at a reasonable pace, all without breaking the ecosystem or causing fragmentation. It certainly has its drawbacks, but doesn't everything?",,technical_analysis,
48596438,48595511,comment,1781859602,https://news.ycombinator.com/item?id=48596438,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","so your complaint is about the blogger, not the Java language? also, null markers are coming too: https://openjdk.org/jeps/8303099 Its just that they have to deliver things incrementally. This PR that introduces value classes/objects is already 200k lines long.",,technical_analysis,"borderline: analysis=0, practical=0, reaction=0"
48598102,48595511,comment,1781874203,https://news.ycombinator.com/item?id=48598102,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","I agree, but I have seen the previous proposals/jeps and the discourse around them is rather discouraging. I hope this one can find it's way out of Draft, but I'll only believe it when I see it.",,technical_analysis,"borderline: analysis=0, practical=0, reaction=0"
48596698,48595511,comment,1781862075,https://news.ycombinator.com/item?id=48596698,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","Nullable is just a different loadout state in Railway Orientated Programming. So, no reason to put different flavours of state into the language directly, when its a solved thing since (checks slides) 2012. There is just rails - going to A or going to B, depending on the trains loadout. If you have language-wars about a concept going in and out of existence, that is a hint that there is demand and the language does not properly handle the demand or when it handles it, it creates mental overload. > Value > Errorstates > Null > IoExceptions > WeirdOsStatesNeededToHandleUpstairs https://fsharpforfunandprofit.com/rop/ As the pythons said: Get on with it!",,technical_analysis,"borderline: analysis=0, practical=0, reaction=0"
48596921,48595511,comment,1781864333,https://news.ycombinator.com/item?id=48596921,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","> it is this interpretation that kills off the null-safety debate entirely. Saying you have a variable that cannot be null is not a mentally taxing distinction, especially since everything is labelled thoroughly. I think you've missed what this is referring to. It isn't about null safety (which is orthogonal) but about having reference/value projections analogous to Integer/int. What the Valhalla team ended up doing is, instead of having two projections for each type, one with identity and one without, value types never have identity and so Integer and int are synonymous, and the memory layout is determined automatically based on context and optimisation decisions. This is why the semantics of == for the primitive wrappers (like Integer) were changed, as they now don't depend on whether the ""reference projection"" or the ""value projection"" is used. > There is no reason to reduce the optional(!) safety guarantees you can offer with the excuse of ""too mentally taxing"". This is not what happened here.",practical_advice,technical_analysis,"borderline: analysis=4, practical=3, reaction=1"
48598439,48595511,comment,1781876274,https://news.ycombinator.com/item?id=48598439,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","> and so Integer and int are synonymous Except they're not, as I can do Integer x = null, but not int x = null. So an Integer is forced to occupy more memory, for very very unclear reasons. And this is also deeply weird - there is no other (mainstream?) language that allows null value types.",,practical_advice,"borderline: analysis=1, practical=1, reaction=0"
48598547,48595511,comment,1781876834,https://news.ycombinator.com/item?id=48598547,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","That's not quite how it works in Valhalla. Because Integer and int already exists, your declarations above will be interpreted with those meanings, but (assuming some TBD nullability annotation), they will be equivalent to `int? x` and `Integer! x` respectively. In other words, the nullability of a variable is a separate concern from the data type, and other than the different defaults on variable declarations (as these types already exist), Integer and int become the same type.",technical_analysis,technical_analysis,
48598616,48595511,comment,1781877251,https://news.ycombinator.com/item?id=48598616,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","It's not that weird. The goal is to enable existing types to be turned into value types without porting the users, so stdlibs and other libraries can mark types as value types without an API break. That goal is an ideal and can't be reached perfectly. Converting a type to a value type will break clients that synchronize on them, or rely on identity for some reason. But such cases are rare, and can be weighed up on an individual basis when making the decision about whether to do it. Storing things in a nullable variable on the other hand is very common and changing the rules to prevent it would make every such change a source incompatible breaking change.",practical_advice,technical_analysis,
48598085,48595511,comment,1781874111,https://news.ycombinator.com/item?id=48598085,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","They just decided to tackle non-nullable value types in a follow-on JEP. I don't think they're saying it's untenable. You don't eat the elephant in one bite and all that. That said, we've been gnawing on this limb for a while...",,practical_advice,"borderline: analysis=0, practical=1, reaction=0"
48598661,48595511,comment,1781877460,https://news.ycombinator.com/item?id=48598661,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28",Ill be old when null safety will finally arrive This takes longer than game of thrones books,,emotional_reaction,"borderline: analysis=0, practical=0, reaction=0"
48596242,48595511,comment,1781857754,https://news.ycombinator.com/item?id=48596242,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","This is mainly for performance and memory layouts, it would not have improved safety guarantees of java.",technical_analysis,technical_analysis,
48596301,48595511,comment,1781858270,https://news.ycombinator.com/item?id=48596301,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28",It would have implicitly brought some null-safety to java with primitive-like classes that can not be null.,emotional_reaction,emotional_reaction,
48600082,48595511,comment,1781884923,https://news.ycombinator.com/item?id=48600082,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","> a single type would have two projections: a value variant (flat, never null, behaving like a primitive) and a reference variant (a box that allows null). Across various iterations this was written as Point.val/Point.ref, and later they experimented with the Point! and Point? syntax. This seems heavier? Having two representations and manually having to refer to .val or .ref? You can argue that the extra flexibility lets you write safer (non-nullable) code but naively it seems more complex at the language level.",practical_advice,technical_analysis,"borderline: analysis=2, practical=2, reaction=0"
48598339,48595511,comment,1781875707,https://news.ycombinator.com/item?id=48598339,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","> very little faith that Java can be steered in a sensible direction here. What? It’s been getting better with each release. Valhalla brings features that address key problems, and they didn’t rush to it either.",,practical_advice,"borderline: analysis=0, practical=1, reaction=0"
48596355,48595511,comment,1781858703,https://news.ycombinator.com/item?id=48596355,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","A lot of the comments on here are a bit unfair on what is great work being done and even more awesome work (JEPs) in the pipeline for the future. If Java was a child, imagine it being brought up by loving parents for the first few years (Sun) then it was thrown in a garage with some other children and neglected by its evil guardian (Oracle) Neglected and unloved till JDK 8, its basically been playing catch up. So when people say ""oh so its now got structs or value types of X"", yes it has but that's because it has been stunted in its development due to big bureaucratic and hostile corporate processes, but its free now and is getting love through the OpenJDK family. I will continue to enjoy writing once and deploying anywhere!",emotional_reaction,technical_analysis,
48596469,48595511,comment,1781859847,https://news.ycombinator.com/item?id=48596469,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","> If Java was a child, imagine it being brought up by loving parents for the first few years (Sun) then it was thrown in a garage with some other children and neglected by its evil guardian (Oracle) Whether you like oracle or not, this is simply not a correct description of Java's history. It was brought up by loving parents, who due to financial problems had to put Java into a foster home where she was neglected. But later it was adopted by new, loving parents (Oracle) and she bloomed and become a healthy and stable adult. Like, it was Oracle that completed the open-sourcing of the platform, making OpenJDK the reference implementation. They also open-sourced the previously proprietary jfr, mission control etc tools. They also managed to keep many of the original members of the language team, which is quite rare during these acquisitions, and Java has seen a huge improvement both on the language and runtime front.",practical_advice,technical_analysis,
48597799,48595511,comment,1781872031,https://news.ycombinator.com/item?id=48597799,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28",Yup. I was around for and skeptical of the Oracle purchase of Sun. I was worried about what it would mean for Java. The Java team has been delivering nice language and environment improvements regularly since Java 10.,,technical_analysis,"borderline: analysis=0, practical=0, reaction=0"
48596506,48595511,comment,1781860171,https://news.ycombinator.com/item?id=48596506,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","It was neglected during its last few years at Sun. Oracle started moving it forward at never before seen pace, while mostly maintaining backward compatibility (unlike .NET that ""did things right from the start"", which is what .NET Framework/.NET Core/.NET split/rewrite is according to some in this very discussion. And .NET had Java to copy and learn from, but still fucked up.) Same with MySQL, btw. ""Dead"" according to this site, risen from the dead under Oracle for those who actually know it.",,technical_analysis,
48599779,48595511,comment,1781883228,https://news.ycombinator.com/item?id=48599779,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28",">> I will continue to enjoy writing once and deploying anywhere! Except to the browser, iOS, embedded systems... WebAssembly is the real write once deploy anywhere tech now. JVM had its turn and lost.",,technical_analysis,"borderline: analysis=0, practical=0, reaction=0"
48599873,48595511,comment,1781883688,https://news.ycombinator.com/item?id=48599873,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","Embedded systems? Like sim cards? There's even real time Java, I think they used it for some missile guidance stuff aswell at some point",practical_advice,practical_advice,"borderline: analysis=0, practical=1, reaction=0"
48599911,48595511,comment,1781883932,https://news.ycombinator.com/item?id=48599911,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","> Embedded systems? Like sim cards? Serious question: I remember the old installer, six billion devices or whatever. I’ve heard about Java ME, old set-top boxes and DVD players, etc. But how much of that is active today. I can’t say I’ve ever seen a job listing for an embedded Java developer or even Java ME in my entire career. Are people actually still using it?",practical_advice,technical_analysis,"borderline: analysis=2, practical=2, reaction=0"
48597860,48595511,comment,1781872495,https://news.ycombinator.com/item?id=48597860,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","To take your analogy further, not only was it thrown in the garage, but it was used to sue for billions of dollars in child support (Google) so really it had just become a cash grab. Anyway, I wouldn't even call Java ""stunted"". It made choices, some reasonable, some not, and those are incredibly hard to fix later. Heck, just look at C++. Semi-compatibility with C is (IMHO) an unfixable 150 foot albatross around its neck and so many versions from C++11 onwards have simply been about making that 150 foot albatross more bearable. I personally think treating all value classes as a single L-type in the JVM (like primitive types, basically) is a fairly neat solution to a difficult problem. But all this comes down to the original Java 2 decision to implement generics as type erasure to maintain backwards-compatibility, something that C3 NOPEd out of as a result.",practical_advice,technical_analysis,"borderline: analysis=3, practical=2, reaction=0"
48595873,48595511,comment,1781854580,https://news.ycombinator.com/item?id=48595873,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28",You could probably a whole tech thriller on the evolution on Value Types in Java. I’ve been reading the mailing lists and watched all videos on the topic and it is truly inspiring how much they managed to consolidate the design to something that always looked like java. But while also going far deeper in granularity and understanding what it even means to be a value type and what optimizations can be done where,,technical_analysis,
48596160,48595511,comment,1781857128,https://news.ycombinator.com/item?id=48596160,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","> But careful: == looks at internal state, which isn’t always what the object represents, so for “is this the same data” comparisons keep using equals. So == for value classes will basically be like memcmp() . That is a bit unfortunate, as it breaks encapsulation, exposing implementation details. Client code can use this to do case distinctions based on how a given value is internally represented. In a way, it’s worse than identity comparison, because identity comparison at least doesn’t expose internal state.",technical_analysis,technical_analysis,
48596333,48595511,comment,1781858535,https://news.ycombinator.com/item?id=48596333,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","Value types are a concept very far away from the ""magic black box organism"" school of OOP thinking. It's not a novel way of doing classic OOP (does anyone still do that?), it's a way for a language born in OOP ideology get one step further into the post-OOP world.",,technical_analysis,"borderline: analysis=0, practical=0, reaction=0"
48596433,48595511,comment,1781859560,https://news.ycombinator.com/item?id=48596433,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","That’s just not true, you can have a completely value-based language without OOP that still doesn’t leak implementation details of the values, while also supporting UDTs.",practical_advice,practical_advice,"borderline: analysis=1, practical=1, reaction=0"
48596699,48595511,comment,1781862103,https://news.ycombinator.com/item?id=48596699,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","OOP isn't just about values vs objects. Yes, the idea that everything needs identity is a big part of the problem. But another big problem is the idea that the implementation and representation of types should be hidden by default. The mindset that there isn't a known and useful data representation for a given type. That everything is done by methods parameterized by a type. It's a misguided idea. There is a place for objects and implementation hiding. But the idea that this should be done on a type granularity is a complete and utter failure. To see why, consider that to do any useful work, data from different objects (also from different types) has to be combined. To be able to do that in the OOP framework, the encapsulation has to be unwrapped. That's why Java code is littered with getters and setters that don't do any useful work at all, they just make it too painful to get any real work done. Again, there is a place for objects and implementation hiding, but it's at the highest levels of an architecture where different components get integrated.",practical_advice,technical_analysis,
48597171,48595511,comment,1781866756,https://news.ycombinator.com/item?id=48597171,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28",Not if you do DDD where a calue type has exactly those semantics and for record types this is actually a free lunch.,,emotional_reaction,"borderline: analysis=1, practical=0, reaction=0"
48596282,48595511,comment,1781858128,https://news.ycombinator.com/item?id=48596282,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","If your bags of data have internal state, there's something wrong with your bags of data. I assume that the Java guys thought far enough to either exclude padding from comparisons or force padding bytes to be zero. It should work even for strings: They will surely continue to be heap-allocated, and memcmp-ing pointers (inside the new ""structs"") is exactly an identity comparison.",technical_analysis,technical_analysis,
48596332,48595511,comment,1781858534,https://news.ycombinator.com/item?id=48596332,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","There’s nothing wrong with having non-normalized representations, that’s why there is equals(). For example, you might have a value class for representing (limited-precision) fractions using two long s internally, for the numerator and denominator. For efficiency trade-off reasons, you don’t want to always shorten the fraction. But now client code can distinguish 2/3 from 4/6 using ==. Scenarios of that sort are conceivable where this actually leaks sensitive information. In any case, it creates dependencies on implementation details where you don’t want to have them. When designing a value class, you are now in the dilemma of either always having to normalize the representation, costing performance, or having your class be a funnel for leaking implementation details.",technical_analysis,technical_analysis,
48596426,48595511,comment,1781859468,https://news.ycombinator.com/item?id=48596426,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","Well. I'd be upset if custom operator==() for plain-old-data structs was removed from C++, but Java never had it to begin with, so for Java, it just means that you have to fall back to using traditional classes (or compare using something other than ==) if you need such ""fancy"" features.",practical_advice,technical_analysis,"borderline: analysis=1, practical=0, reaction=0"
48596885,48595511,comment,1781863952,https://news.ycombinator.com/item?id=48596885,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28",Java can also distinguish a 2/3 object from a 4/6 object using == when they are not value types. It can even distinguish a 2/3 object from a different 2/3 object.,,emotional_reaction,"borderline: analysis=0, practical=0, reaction=0"
48596748,48595511,comment,1781862568,https://news.ycombinator.com/item?id=48596748,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","> There’s nothing wrong with having non-normalized representations There is a lot wrong with that: complexity, bloat, and slowness. > But now client code can distinguish 2/3 from 4/6 using == That's a great way to obfuscate code. Not a good idea. The right way to do the comparison is, just make a function called CompareRational().",,technical_analysis,
48597048,48595511,comment,1781865659,https://news.ycombinator.com/item?id=48597048,"Project Valhalla, Explained: How a Decade of Work Arrives in JDK 28","the whole point of value class is that they should not encapsulate state, i.e. its a totally transparent data holder",technical_analysis,emotional_reaction,"borderline: analysis=1, practical=0, reaction=0"
